Question	Text	ID	Domain	Type
and travel five feet	move forward 5 feet	w-move_5feet	response	tr
travel straight fff five feet	move forward 5 feet	w-move_5feet	response	tr
 travel through doorway five feet	move forward 5 feet	w-move_5feet	response	tr
move forward uhh <pause> five feet	move forward 5 feet	w-move_5feet	response	tr
move forward eh five feet	move forward 5 feet	w-move_5feet	response	tr
mm move forward <pause> five feet	move forward 5 feet	w-move_5feet	response	tr
move forward uh five feet	move forward 5 feet	w-move_5feet	response	tr
and move forward five feet	move forward 5 feet	w-move_5feet	response	tr
move forward five feet	move forward 5 feet	w-move_5feet	response	tr
move forward five feet	move forward 5 feet	w-move_5feet	response	tr
return to your starting position	move to Alley start position	w-move_alley_start	response	tr
back up one foot	move back 1 foot	w-move_back_1foot	response	tr
back up one foot	move back 1 foot	w-move_back_1foot	response	tr
back up one foot	move back 1 foot	w-move_back_1foot	response	tr
"<pause> back up <pause, exhale> one foot"	move back 1 foot	w-move_back_1foot	response	tr
can you move back one feet	move back 1 foot	w-move_back_1foot	response	tr
can you move <pause> back one feet	move back 1 foot	w-move_back_1foot	response	tr
robot move about one foot	move back 1 foot	w-move_back_1foot	response	tr
 back up one foot and take a picture okay	move back 1 foot	w-move_back_1foot	response	tr
can you move back a half a foot	move back .5 foot	w-move_back_distance (1 foot)	response	tr
<pause> back up two feet	move back 2 feet	w-move_back_distance (2 feet)	response	tr
<pause> back up t two feet 	move back 2 FEET	w-move_back_distance (2 feet)	response	tr
can you move back at least two feet	move back 2 feet	w-move_back_distance (2 feet)	response	tr
can you move two feet backwards	move back 2 feet	w-move_back_distance (2 feet)	response	tr
can you move back two feet	move back 2 feet	w-move_back_distance (2 feet)	response	tr
can you step back two feet	move back 2 feet	w-move_back_distance (2 feet)	response	tr
can you take a step two feet back	move back 2 feet	w-move_back_distance (2 feet)	response	tr
can you move back five more steps <pause> ff five feet backwards	move back 5 feet	w-move_back_distance (5 feet); 	response	tr
move toward the round red barrel	move to bucket with rope	w-move_bucket	response	tr
move toward the red bucket	move to bucket with rope	w-move_bucket	response	tr
 <pause> can you move forward towards the orange object just maybe five feet	move 5 feet towards room 1 cone	w-move_dist_towards_goal (dist=5 feet; goal='room1 cone')	response	tr
okay can you move at least fifty feet forward	move forward 50 feet	w-move_forward_distance (50 feet)	response	tr
move closer to the newspaper	move to newspaper	w-move_newspaper	response	tr
robot move forward to the cone on your the yellow cone on your l right side	move to yellow cone	w-move_yellow_cone	response	tr
head toward the yellow cone	move to yellow cone	w-move_yellow_cone	response	tr
can you start from the beginning	return to starting point	w-return_start	response	tr
can you stop	stop	w-stop	response	tr
correction	stop	w-stop	response	tr
stop there	stop	w-stop	response	tr
stop there	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop there	stop	w-stop	response	tr
stop there	stop	w-stop	response	tr
stop there	stop	w-stop	response	tr
stop there	stop	w-stop	response	tr
take a photo	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
stop	stop	w-stop	response	tr
rotate one hundred and eighty degrees	turn 180	w-turn_180	response	tr
rotate one hundred eighty degrees	turn 180	w-turn_180	response	tr
turn one hundred eighty degrees	turn 180	w-turn_180	response	tr
turn one hundred eighty degrees	turn 180	w-turn_180	response	tr
"<pause, inhale> go one hundred eighty degrees"	turn 180	w-turn_180	response	tr
can you do one eighty turn	turn 180	w-turn_180	response	tr
robot turn a hundred eighty degrees	turn 180	w-turn_180	response	tr
robot turn a hundred and eighty degrees	turn 180	w-turn_180	response	tr
turn a hundred and eighty degrees to the right	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
<pause> turn around	turn 180	w-turn_180	response	tr
<pause> turn around	turn 180	w-turn_180	response	tr
robot turn around	turn 180	w-turn_180	response	tr
robot turn around	turn 180	w-turn_180	response	tr
hmm turn around <pause>	turn 180	w-turn_180	response	tr
robot turn around	turn 180	w-turn_180	response	tr
<pause> robot turn around	turn 180	w-turn_180	response	tr
robot turn around	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
robot turn around	turn 180	w-turn_180	response	tr
robot turn around	turn 180	w-turn_180	response	tr
<pause> turn one hundred and eighty degrees	turn 180	w-turn_180	response	tr
turn one hundred and eighty degrees	turn 180	w-turn_180	response	tr
uh turn around please	turn 180	w-turn_180	response	tr
turn around a hundred and eighty degrees	turn 180	w-turn_180	response	tr
turn around a hundred and eighty degrees	turn 180	w-turn_180	response	tr
turn around a hundred and eighty degrees	turn 180	w-turn_180	response	tr
<pause> turn around a hundred and eighty degrees	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
turn a hundred and eighty degrees	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
turn around	turn 180	w-turn_180	response	tr
<pause> make a u turn	turn 180	w-turn_180	response	tr
robot face east	turn to face East	w-turn_East	response	tr
and face <pause> east	turn to face East	w-turn_East	response	tr
robot face east	turn to face East	w-turn_East	response	tr
robot face east	turn to face East	w-turn_East	response	tr
<pause> face <pause> east	turn to face East	w-turn_East	response	tr
face east	turn to face East	w-turn_East	response	tr
face east	turn to face East	w-turn_East	response	tr
face east	turn to face East	w-turn_East	response	tr
turn west	turn to face West	w-turn_West	response	tr
face east	turn to face East	w-turn_East	response	tr
<pause> through east	turn to face East	w-turn_East	response	tr
<pause> robot turn <pause> a hundred and eighty degrees <pause> to your left	turn left 180	w-turn_left_180	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
robot turn forty five degrees <pause> east	turn left 45 degrees	w-turn_left_45	response	tr
robot <pause> turn <long pause> l left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn forty five degrees left	turn left 45 degrees	w-turn_left_45	response	tr
turn <pause> robot turn to the <pause> left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn forty five degrees to the <pause> left	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
and<pause> turn to your left turn forty five degrees to your left	turn left 45 degrees	w-turn_left_45	response	tr
turn forty five degrees left	turn left 45 degrees	w-turn_left_45	response	tr
<pause> t turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
<pause> turn <pause> forty five degrees to your left	turn left 45 degrees	w-turn_left_45	response	tr
turn  forty five degrees left	turn left 45 degrees	w-turn_left_45	response	tr
turn left uhh <pause> forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
okay turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
<pause> turn left uhh <pause> forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
<pause> turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
turn left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
<pause> turn to your left forty five degrees	turn left 45 degrees	w-turn_left_45	response	tr
<pause> turn <small pause> ninety degrees <pause> left	turn left 90 degrees	w-turn_left_90	response	tr
rotate ninety degrees left	turn left 90 degrees	w-turn_left_90	response	tr
<pause> uh rotate ninety le <left>	turn left 90 degrees	w-turn_left_90	response	tr
rotate left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
rotate left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
rotate left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
rotate left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
rotate left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
rotate left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
okay can you turn um ninety degrees to your left	turn left 90 degrees	w-turn_left_90	response	tr
can you do a ninety degree turn to your left	turn left 90 degrees	w-turn_left_90	response	tr
robot turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
robot turn left <pause> ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
ninety degrees to the left	turn left 90 degrees	w-turn_left_90	response	tr
turn ninety degrees left	turn left 90 degrees	w-turn_left_90	response	tr
<pause> turn ninety degrees to the left	turn left 90 degrees	w-turn_left_90	response	tr
turn ninety degrees <pause> left <pause>	turn left 90 degrees	w-turn_left_90	response	tr
 robot turn left and take a picture ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left <pause> ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
<pause> uh robot turn ninety degrees left	turn left 90 degrees	w-turn_left_90	response	tr
robot turn um ninety degrees left	turn left 90 degrees	w-turn_left_90	response	tr
turn ninety degrees left	turn left 90 degrees	w-turn_left_90	response	tr
and turn left <pause> ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
 robot turn <pause> left <pause> and take a picture ninety degrees left and take a picture correction	turn left 90 degrees	w-turn_left_90	response	tr
<pause> turn east ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn ninety degrees to your left	turn left 90 degrees	w-turn_left_90	response	tr
<sigh; long pause> turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn ninety degrees to your left	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left uh ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
<pause> turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
turn left ninety degrees	turn left 90 degrees	w-turn_left_90	response	tr
can you turn at least maybe ten more degrees to your left	turn left 10 degrees	w-turn_left_degrees (10)	response	tr
<pause> can you turn <pause> left ten degrees again	turn left 10 degrees	w-turn_left_degrees (10)	response	tr
can you turn ten degrees to your left	turn left 10 degrees	w-turn_left_degrees (10)	response	tr
rotate left twenty degrees	turn left 20 degrees	w-turn_left_degrees (20)	response	tr
<pause>rotate left twenty degrees	turn left 20 degrees	w-turn_left_degrees (20)	response	tr
rotate left twenty degrees	turn left 20 degrees	w-turn_left_degrees (20)	response	tr
can you turn twenty degrees <pause> to your left	turn left 20 degrees	w-turn_left_degrees (20)	response	tr
can you turn another twenty degrees to your left	turn left 20 degrees	w-turn_left_degrees (20)	response	tr
can you turn left thirty degrees	turn left 30 degrees	w-turn_left_degrees (30)	response	tr
can you do a thirty degree angle to your left	turn left 30 degrees	w-turn_left_degrees (30)	response	tr
rotate left forty degrees	turn left 40 degrees	w-turn_left_degrees (40)	response	tr
can you do a <pause> five degree <pause> turn to your left	turn left 5 degrees	w-turn_left_degrees (5)	response	tr
can you do another five degree to your left 	turn left 5 degrees	w-turn_left_degrees (5)	response	tr
can you turn five degrees to your left	turn left 5 degrees	w-turn_left_degrees (5)	response	tr
can you turn at least <pause> five and a half degrees to your left	turn left 5.5 degrees	w-turn_left_degrees (5.5)	response	tr
robot face north	turn to face North	w-turn_North	response	tr
and face north	turn to face North	w-turn_North	response	tr
robot face north	turn to face North	w-turn_North	response	tr
robot face north	turn to face North	w-turn_North	response	tr
robot <pause> face north	turn to face North	w-turn_North	response	tr
turn north	turn to face North	w-turn_North	response	tr
robot face north	turn to face North	w-turn_North	response	tr
face north	turn to face North	w-turn_North	response	tr
face north	turn to face North	w-turn_North	response	tr
turn a hundred and eighty degrees <pause> north	turn to face North	w-turn_North	response	tr
face north	turn to face North	w-turn_North	response	tr
and face north	turn to face North	w-turn_North	response	tr
<pause> turn due north	turn to face North	w-turn_North	response	tr
robot turn right 180 degrees	turn right 180	w-turn_right_180	response	tr
a hundred and eighty degrees to the right	turn right 180	w-turn_right_180	response	tr
turn one eighty to the right	turn right 180	w-turn_right_180	response	tr
 turn to your right <pause> and take a picture <pause> one hundred and eighty degrees	turn right 180	w-turn_right_180	response	tr
rotate right forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
rotate right <long pause> forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
robot turn forty five degrees <pause> northeast	turn right 45 degrees	w-turn_right_45	response	tr
<pause> turn forty five degrees to the right	turn right 45 degrees	w-turn_right_45	response	tr
robot turn forty five degrees to your <pause> right	turn right 45 degrees	w-turn_right_45	response	tr
<pause> robot turn to your right forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
turn forty five degrees to your right	turn right 45 degrees	w-turn_right_45	response	tr
<pause> turn right forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
<pause> turn forty five degrees right	turn right 45 degrees	w-turn_right_45	response	tr
turn forty five degrees right	turn right 45 degrees	w-turn_right_45	response	tr
turn forty five degrees to the right	turn right 45 degrees	w-turn_right_45	response	tr
<pause> turn forty five degrees right	turn right 45 degrees	w-turn_right_45	response	tr
<pause> turn right <pause> forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
turn right uhh forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
turn right forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
turn right forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
turn right <pause> forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
turn right forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
<pause> turn forty five degrees	turn right 45 degrees	w-turn_right_45	response	tr
and rotate ninety degrees right	turn right 90 degrees	w-turn_right_90	response	tr
rotate right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
rotate right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
rotate right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
<pause> turn ninety degrees right	turn right 90 degrees	w-turn_right_90	response	tr
turn ninety degrees right	turn right 90 degrees	w-turn_right_90	response	tr
<pause>turn ninety degrees right	turn right 90 degrees	w-turn_right_90	response	tr
<pause> turn ninety degrees right	turn right 90 degrees	w-turn_right_90	response	tr
<pause> turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
rotate ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
<pause> robot turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
robot turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
robot turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
<pause> robot turn right nine ty <ninety> degrees	turn right 90 degrees	w-turn_right_90	response	tr
robot turn left ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
robot turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn ninety degrees to the right	turn right 90 degrees	w-turn_right_90	response	tr
turn ninety degrees right	turn right 90 degrees	w-turn_right_90	response	tr
turn ninety degrees to your right	turn right 90 degrees	w-turn_right_90	response	tr
 <pause> turn right and take a picture ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn <pause> ninety degrees to the right	turn right 90 degrees	w-turn_right_90	response	tr
 turn to the right and take a picture ninety degrees to the right	turn right 90 degrees	w-turn_right_90	response	tr
 <pause> <whisper: let's see> turn right and take a picture <pause> ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
okay turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
okay turn right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn to your right ninety degrees	turn right 90 degrees	w-turn_right_90	response	tr
turn right ten degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
rotate right <pause> ten degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
rotate right ten degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
can you turn at least ten degrees to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
 can you do ano <another> turn another ten degree angle to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
can you do a ten degree angle to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
can you turn a ten degree angle to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
can you turn ten degrees to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
can you turn ten more degrees to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
no can you turn ten degrees to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
can you turn ten degrees to your right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
robot turn right <pause> thirteen degrees	turn right 13 degrees	w-turn_right_degrees (13)	response	tr
turn right one hundred thirty five degrees	turn right 135 degrees	w-turn_right_degrees (135)	response	tr
rotate right twenty degrees	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
<pause> rotate right <small pause> twenty degrees	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
rotate right <pause> twenty degrees	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
can you do a <pause> twenty degree angle to your right	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
can you turn twenty degrees to your right	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
can you do a twenty degree angle to your right	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
<pause>rotate right <pause> ff thirty degrees	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
can you turn at least <pause> thirty degrees <pause> to your right	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
can you do a thirty degree angle to your right	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
can you do a thirty degree angle to your right	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
rotate right <pause> forty degrees	turn right 40 degrees	w-turn_right_degrees (40)	response	tr
can you do a forty degree angle to the right 	turn right 40 degrees	w-turn_right_degrees (40)	response	tr
can you do a five degree <pause> turn to the right	turn right 5 degrees	w-turn_right_degrees (5)	response	tr
can you another five degree turn to the right	turn right 5 degrees	w-turn_right_degrees (5)	response	tr
can you turn five degree <degrees> to your right	turn right 5 degrees	w-turn_right_degrees (5)	response	tr
can you turn five degrees to your right	turn right 5 degrees	w-turn_right_degrees (5)	response	tr
can you do a five degree turn to your right	turn right 5 degrees	w-turn_right_degrees (5)	response	tr
can you do another five degree turn to your right	turn right 5 degrees	w-turn_right_degrees (5)	response	tr
rotate right <long pause> sixty degrees	turn right 60 degrees	w-turn_right_degrees (60)	response	tr
robot face south	turn to face South	w-turn_South	response	tr
<pause> face south	turn to face South	w-turn_South	response	tr
face <pause> south	turn to face South	w-turn_South	response	tr
robot face south	turn to face South	w-turn_South	response	tr
robot face south	turn to face South	w-turn_South	response	tr
robot face south	turn to face South	w-turn_South	response	tr
robot face south	turn to face South	w-turn_South	response	tr
turn south 	turn to face South	w-turn_South	response	tr
<pause> turn south	turn to face South	w-turn_South	response	tr
robot face west <pause>	turn to face West	w-turn_West	response	tr
<pause> robot face west	turn to face West	w-turn_West	response	tr
robot face west	turn to face West	w-turn_West	response	tr
robot face <pause> west	turn to face West	w-turn_West	response	tr
face west	turn to face West	w-turn_West	response	tr
face west	turn to face West	w-turn_West	response	tr
<pause> fff face west	turn to face West	w-turn_West	response	tr
<pause> then turn west	turn to face West	w-turn_West	response	tr
move into Shoe Start room 	move into Shoe Start room 	w-move_shoe_start_room	response	tr
Shoe Start room 	Shoe Start room 	w-shoe_start_room	response	tr
move to Shoe Start  - TV doorway 	move to Shoe Start  - TV doorway 	w-move_shoe_tv_door	response	tr
turn to face Shoe Start - TV doorway 	turn to face Shoe Start - TV doorway 	w-turn_shoe_tv_door	response	tr
move forward until parallel with Shoe Start - TV doorway 	move forward until parallel with Shoe Start - TV doorway 	w-parallel_shoe_tv_door	response	tr
move to Shoe Start - hall doorway 	move to Shoe Start - hall doorway 	w-move_shoe_start_hall_door	response	tr
turn to face Shoe Start - hall doorway 	turn to face Shoe Start - hall doorway 	w-turn_shoe_hall_door	response	tr
move forward until parallel with Shoe Start - hall doorway 	move forward until parallel with Shoe Start - hall doorway 	w-parallel_shoe_hall_door	response	tr
move to Shoe Start external door 	move to Shoe Start external door 	w-move_shoe_start_external_door	response	tr
turn to face Shoe Start external door 	turn to face Shoe Start external door 	w-turn_shoe_external_door	response	tr
move forward until parallel with Shoe Start external door 	move forward until parallel with Shoe Start external door 	w-parallel_shoe_external_door	response	tr
move to crocs 	move to crocs 	w-move_crocs	response	tr
move to Shoe Start room cone 	move to Shoe Start room cone 	w-move_shoe_start_cone	response	tr
move to blue Arabic sign 	move to blue Arabic sign 	w-move_arabic_sign	response	tr
move to Shoe Start room shovel 	move to Shoe Start room shovel 	w-move_shoe_start_shovel	response	tr
move to room sign for Shoe Start room 	move to room sign for Shoe Start room 	w-move_room_sign_shoe_start	response	tr
move into TV room 	move into TV room 	w-move_tv_room	response	tr
move to TV - hall doorway 	move to TV - hall doorway 	w-move_tv_hall_door	response	tr
turn to face TV - hall doorway 	turn to face TV - hall doorway 	w-turn_tv_hall_door	response	tr
move forward until parallel with TV - hall doorway 	move forward until parallel with TV - hall doorway 	w-parallel_tv_hall_door	response	tr
move to Ironman poster 	move to Ironman poster 	w-move_Ironman_poster	response	tr
move to Budapest poster 	move to Budapest poster 	w-move_Budapest_poster	response	tr
move to TV 	move to TV 	w-move_TV	response	tr
move to books 	move to books 	w-move_books	response	tr
move to room sign for TV room 	move to room sign for TV room 	w-move_room_sign_TV	response	tr
move into Dark room 	move into Dark room 	w-move_dark_room	response	tr
Dark room 	Dark room 	w-dark_room	response	tr
move to room sign for Dark room 	move to room sign for Dark room 	w-move_room_sign_Dark	response	tr
move to Dark room - hall doorway 	move to Dark room - hall doorway 	w-move_dark_hall_door	response	tr
turn to face Dark room - hall doorway 	turn to face Dark room - hall doorway 	w-turn_dark_hall_door	response	tr
move forward until parallel with Dark room - hall doorway 	move forward until parallel with Dark room - hall doorway 	w-parallel_dark_hall_door	response	tr
move to Dark room - conference room doorway 	move to Dark room - conference room doorway 	w-move_dark_conf_door	response	tr
turn to face Dark room - conference room doorway 	turn to face Dark room - conference room doorway 	w-turn_dark_conf_door	response	tr
move forward until parallel with Dark room - conference room doorway 	move forward until parallel with Dark room - conference room doorway 	w-parallel_dark_conf_door	response	tr
move to sleeping bag 	move to sleeping bag 	w-move_sleeping_bag	response	tr
move to bamboo 	move to bamboo 	w-move_bamboo	response	tr
move to Dark room crate 	move to Dark room crate 	w-move_dark_crate	response	tr
move to Dark room plant 	move to Dark room plant 	w-move_dark_plant	response	tr
move into Conf room 	move into Conf room 	w-move_conf_room	response	tr
Conference room 	Conference room 	w-conf_room	response	tr
move to Conf room - hall doorway 	move to Conf room - hall doorway 	w-move_conf_hall_door	response	tr
turn to face Conf room - hall doorway 	turn to face Conf room - hall doorway 	w-turn_conf_hall_door	response	tr
move forward until parallel with Conf room - hall doorway 	move forward until parallel with Conf room - hall doorway 	w-parallel_conf_hall_door	response	tr
move to far-right chair 	move to far-right chair 	w-move_right_chair	response	tr
move to right chair 1 	move to right chair 1 	w-move_right_chair_1	response	tr
move to right chair 2 	move to right chair 2 	w-move_right_chair_2	response	tr
move to far-left chair 	move to far-left chair 	w-move_left_chair	response	tr
move to cup on chair 	move to cup on chair 	w-move_cup_on_chair	response	tr
move to newspaper 	move to newspaper 	w-move_newspaper	response	tr
move to Conference table 	move to Conference table 	w-move_table	response	tr
move to Conference calendar 	move to Conference calendar 	w-move_conf_calendar	response	tr
move to map 	move to map 	w-move_map	response	tr
move to wall clock 	move to wall clock 	w-move_clock	response	tr
move to sign for Conference room 	move to sign for Conference room 	w-move_room_sign_Conf	response	tr
move into Construction room 	move into Construction room 	w-move_cxn_room	response	tr
Construction room 	Construction room 	w-construction_room	response	tr
move to Shovel Start door 	move to Shovel Start door 	w-move_shovel_start_door	response	tr
turn to face Shovel Start door 	turn to face Shovel Start door 	w-turn_shovel_start_door	response	tr
move forward until parallel with Shovel Start door 	move forward until parallel with Shovel Start door 	w-parallel_shovel_start_door	response	tr
move to bucket with rope 	move to bucket with rope 	w-move_bucket	response	tr
move to Construction room shovel 	move to Construction room shovel 	w-move_cxn_shovel	response	tr
move to metal crates 	move to metal crates 	w-move_metal_crates	response	tr
move to cement block 	move to cement block 	w-move_cement_block	response	tr
move to laying shovel 	move to laying shovel 	w-move_laying_shovel	response	tr
move to easel with hardhats 	move to easel with hardhats 	w-move_easel	response	tr
move to rake 	move to rake 	w-move_rake	response	tr
move to Construction room cone 	move to Construction room cone 	w-move_cxn_cone	response	tr
move to water jug 	move to water jug 	w-move_water_jug	response	tr
move to yellow cone 	move to yellow cone 	w-move_yellow_cone	response	tr
move into Cleaning room 	move into Cleaning room 	w-move_cleaning_room	response	tr
Cleaning room 	Cleaning room 	w-cleaning_room	response	tr
move to Cleaning room sign 	move to Cleaning room sign 	w-move_sign_cleaning 	response	tr
move to Cleaning room - hall doorway 	move to Cleaning room - hall doorway 	w-move_cleaning_hall_door	response	tr
turn to face Cleaning room - hall doorway 	turn to face Cleaning room - hall doorway 	w-turn_cleaning_hall_door	response	tr
move forward until parallel with Cleaning room - hall doorway 	move forward until parallel with Cleaning room - hall doorway 	w-parallel_cleaning_hall_door	response	tr
move to Cleaning room - office doorway 	move to Cleaning room - office doorway 	w-move_cleaning_office_door	response	tr
turn to face Cleaning room - office doorway 	turn to face Cleaning room - office doorway 	w-turn_cleaning_office_door	response	tr
move forward until parallel with Cleaning room - office doorway 	move forward until parallel with Cleaning room - office doorway 	w-parallel_cleaning_office_door	response	tr
move to crate with cleaning supplies 	move to crate with cleaning supplies 	w-move_cleaning_supplies	response	tr
move to single shoe 	move to single shoe 	w-move_single_shoe	response	tr
move to Cleaning room luggage 	move to Cleaning room luggage 	w-move_cleaning_luggage	response	tr
move to broom 	move to broom 	w-move_broom	response	tr
move into Office 	move into Office 	w-move_office	response	tr
Office 	Office 	w-office	response	tr
move to Office - hall doorway 	move to Office - hall doorway 	w-move_office_hall_door	response	tr
turn to face Office - hall doorway 	turn to face Office - hall doorway 	w-turn_office_hall_door	response	tr
move forward until parallel with Office - hall doorway 	move forward until parallel with Office - hall doorway 	w-parallel_office_hall_door	response	tr
move to open Office luggage 	move to open Office luggage 	w-move_office_luggage	response	tr
move to Office chair 	move to Office chair 	w-move_office_chair	response	tr
move to desk with computer 	move to desk with computer 	w-move_desk	response	tr
move to Office calendar 	move to Office calendar 	w-move_office_calendar	response	tr
move to room sign for Office 	move to room sign for Office 	w-move_room_sign_office	response	tr
move into Foyer 	move into Foyer 	w-move_foyer	response	tr
move to Foyer - hall doorway 	move to Foyer - hall doorway 	w-move_foyer_hall_door	response	tr
turn to face Foyer - hall doorway 	turn to face Foyer - hall doorway 	w-turn_foyer_hall_door	response	tr
